animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00496008174988496,335.072,0.25,215.583,-0.014142954803681787,nls,0.015556114962456609,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00783226134731721,334.135,0.5,216.167,-0.013146673327636152,nls,0.001767490389208802,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01022083823068688,333.892,0.75,216.208,-0.01215929371150333,nls,-0.0016084661102936906,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01366072536201883,333.775,1,216.5,-0.011180736416406198,nls,-0.006026910536722772,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00325275390719459,336.036,1.25,216.75,-0.010210922614154239,nls,0.00991675493023869,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.0105951046789616,336.117,1.5,215.958,-0.009249774180893608,nls,0.016297957268745066,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00928306948950493,335.586,1.75,215.583,-0.008297213690813696,nls,0.014033361589208483,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00543527398196355,335.045,2,216.792,-0.007353164409910157,nls,-0.0016290311631635339,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00623006452942318,335.432,2.25,215.792,-0.006417550289803481,nls,0.00910069322811652,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00501474988277864,334.261,2.5,215.958,-0.0054902959616129204,nls,-0.0030713755122758596,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00315603336438198,334.649,2.75,216.125,-0.004571326729885125,nls,-0.002131628225606995,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00274812498817279,334.351,3,215.125,-0.003660568566576941,nls,0.0028617719636395904,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00388354005597195,335.153,3.25,215.792,-0.0027579481050921256,nls,0.003094566569953936,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00301726041165116,335.55,3.5,216.292,-0.0018633926343712415,nls,0.0013337314549122614,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00123003299011565,335.378,3.75,216.625,-9.768300930343282e-4,nls,-0.0038001244881914623,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01225196962974979,336.189,4,215.833,-9.818906357599022e-5,nls,0.00880323710221564,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00414847023845833,335.198,4.25,216.792,7.726012333876264e-4,nls,-0.008467993062956097,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-7.338145530775981e-4,336.27,4.5,217.458,0.0016356109448205647,nls,-0.005916347089008303,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01281126668166527,334.793,4.75,217.417,0.0024909095909177864,nls,-0.018849097863693196,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
20210909_AWC_WT_preexposure_HEX_IAA_10K__1/20210909_AWC_WT_preexposure_HEX_IAA_10K__1_ImageJ_data.csv,1,0.0080214971919502,335.811,5,215.958,0.0033385660707053455,nls,0.0011360095301347138,preexp_iaa,HEX,OP50,AWC,0.00354692159111014
