animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.05573953055126673,783.704,0.25,217.641,-0.021819240177655352,nls,-0.04908277321113363,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.05242831425227572,786.51,0.5,218.462,-0.017664436525978378,nls,-0.04992636056381959,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.07237067740312561,774.99,0.75,218.897,-0.013517665771124232,nls,-0.07401549446952363,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.07621735991469909,771.684,1,217.897,-0.009378912382291382,nls,-0.08200093036992996,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.0568671790238701,783.541,1.25,218.154,-0.005248160858704942,nls,-0.06678150100268741,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.03092959603494778,798.398,1.5,217.462,-0.0011253957295607186,nls,-0.04496668314290932,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02412700658039606,804.347,1.75,219.333,0.0029893984460365175,nls,-0.04227888786395483,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.03033574565588442,799.061,2,217.769,0.007096237079125878,nls,-0.05259446557253255,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02642400650166077,801.714,2.25,218.077,0.011195135550953417,nls,-0.052781624890136436,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.00376928178801024,815.449,2.5,218.231,0.015286109213025423,nls,-0.03421787383855791,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,0.02460542312173134,832.561,2.75,218.333,0.019369173387167482,nls,-0.009926233102958393,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
20201230_AWC_unc13_HEX_10K__1/20201230_AWC_unc13_HEX_10K__1_ImageJ_data.csv,1,0.02308910291226879,830.704,3,217.385,0.023444343365583098,nls,-0.015517723290836562,unc13_HEX,HEX,OP50,AWC,0.015162482837522253
