ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00248,0.336]",1,buffer,0,0,0
"(0.00248,0.336]",1,dye,0,0.31153846153846154,0
"(0.336,0.654]",2,buffer,0,0.6230769230769231,0
"(0.654,0.972]",3,buffer,0,0.9346153846153846,0
"(0.972,1.29]",4,buffer,1160,1.2461538461538462,2.0193792084086057
"(1.29,1.61]",5,buffer,1244,1.5576923076923077,2.1656101166037116
"(1.61,1.93]",6,buffer,1472,1.8692307692307693,2.5625225817047133
"(1.93,2.24]",7,buffer,1075,2.180769230769231,1.8714074560683198
"(2.24,2.56]",8,buffer,1133,2.4923076923076923,1.97237641648875
"(2.56,2.88]",9,buffer,1032,2.8038461538461537,1.796551157825587
"(2.88,3.2]",10,buffer,1007,3.1153846153846154,1.7530300541960913
"(3.2,3.52]",11,buffer,1193,3.426923076923077,2.07682706519954
"(3.52,3.83]",12,buffer,1083,3.7384615384615385,1.8853342092297585
"(3.83,4.15]",13,buffer,1135,4.05,1.9758581047791097
"(4.15,4.47]",14,buffer,1118,4.361538461538462,1.9462637543110526
"(4.47,4.79]",15,buffer,207,4.673076923076923,0.3603547380522253
"(4.47,4.79]",15,dye,467,4.984615384615385,0.8129742157989818
"(4.79,5.11]",16,dye,491,5.296153846153846,0.8547544752832977
"(5.11,5.42]",17,dye,273,5.607692307692307,0.47525045163409424
"(5.42,5.74]",18,dye,121,5.9192307692307695,0.21064214156675973
"(5.74,6.06]",19,dye,135,6.230769230769231,0.23501395959927737
"(6.06,6.38]",20,dye,140,6.542307692307692,0.24371818032517653
"(6.38,6.7]",21,dye,126,6.853846153846154,0.2193463622926589
"(6.7,7.01]",22,dye,111,7.165384615384616,0.19323370011496138
"(7.01,7.33]",23,dye,127,7.476923076923077,0.22108720643783872
"(7.33,7.65]",24,dye,104,7.788461538461538,0.18104779109870256
"(7.65,7.97]",25,dye,119,8.1,0.20716045327640006
"(7.97,8.29]",26,dye,138,8.411538461538461,0.24023649203481687
"(8.29,8.6]",27,dye,76,8.723076923076924,0.13230415503366727
"(8.6,8.92]",28,dye,68,9.034615384615385,0.1183774018722286
"(8.92,9.24]",29,dye,80,9.346153846153847,0.1392675316143866
"(9.24,9.56]",30,dye,126,9.657692307692308,0.2193463622926589
"(9.56,9.88]",31,dye,117,9.96923076923077,0.2036787649860404
"(9.88,10.2]",32,dye,97,10.28076923076923,0.16886188208244374
"(10.2,10.5]",33,dye,356,10.592307692307692,0.6197405156840203
"(10.5,10.8]",34,buffer,663,10.903846153846153,1.154179668254229
"(10.5,10.8]",34,dye,88,11.215384615384615,0.15319428477582525
"(10.8,11.1]",35,buffer,1022,11.526923076923078,1.7791427163737887
"(11.1,11.5]",36,buffer,826,11.838461538461539,1.4379372639185415
"(11.5,11.8]",37,buffer,678,12.15,1.1802923304319264
"(11.8,12.1]",38,buffer,806,12.461538461538462,1.4031203810149449
"(12.1,12.4]",39,buffer,1063,12.773076923076923,1.8505173263261618
"(12.4,12.7]",40,buffer,1075,13.084615384615384,1.8714074560683198
"(12.7,13.1]",41,buffer,948,13.396153846153846,1.6503202496304812
"(13.1,13.4]",42,buffer,1206,13.707692307692309,2.099458039086878
"(13.4,13.7]",43,buffer,1153,14.01923076923077,2.007193299392347
"(13.7,14]",44,buffer,1346,14.330769230769231,2.3431762194120545
"(14,14.3]",45,buffer,1258,14.642307692307693,2.1899819346362293
"(14.3,14.6]",46,buffer,1381,14.953846153846154,2.4041057644933486
"(14.6,15]",47,buffer,801,15.265384615384615,1.3944161602890457
"(15,15.3]",48,buffer,0,15.576923076923077,0
"(15.3,15.6]",49,buffer,0,15.888461538461538,0
"(15.6,15.9]",50,buffer,0,16.2,0
