userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,54.1763233521832,1200,1920,3,20210815_AWCablated_L_AWCablated_R_HEX_10000.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX\AWC_ablated\HEX_10000\20210815_AWCablated_L_AWCablated_R_HEX_10000\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX\AWC_ablated\HEX_10000\20210815_AWCablated_L_AWCablated_R_HEX_10000\20210815_AWCablated_R_HEX_10000,20210815_AWCablated_R_HEX_10000,20210815_AWCablated_R_HEX_10000,3.677188,,
