271.18,271.18,219.81,273.43,NaN,87.849,6.9557,65.018,39.886,84.005,51.522,104.57,102.13,91.109,NaN,103.2,101.75,102.2,105.01,124.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.46,121.46,177.21,191.1,255.37,277.72,265.6,276.43,58.21,NaN,95.223,87.536,75.712,79.136,85.4,67.236,269.96,248.21,229.59,139.7,153.42,61.349,195.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.64,NaN,182.64,202.24,NaN,15.792,15.294,356.15,9.2748,332.83,325.1,159.83,159.57,166.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.829,50.829,37.305,33.435,24.774,25.073,49.174,26.668,32.285,25.855,24.555,NaN,NaN,38.205,39.306,NaN,37.422,NaN,42.467,43.86,42.871,44.142,239.38,222.67,239.01,233.19,233.55,238.15,234.85,237.91,241.92,238.05,62.56,56.367,50.469,48.761,15.414,NaN,81.678,48.775,52.216,236.35,294.41,31.67,45.472,25.166,24.448,28.535,NaN,NaN,218.76,209.69,204.67,217.92,205.68,208.32,230.74,NaN,NaN,96.828,NaN,353.69,37.729,334.67,32.996,162.76,29.026,4.1146,134.14,159.89,160.05,158.08,159.99,174.31,179.43,180.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,355.47,355.47,358.86,17.81,129.89,235.72,9.3568,13.848,6.4982,347.59,343.82,334.18,322.73,307.7,143.45,NaN,NaN,301.16,289.5,153.09,123.27,330.73,300.52,279.05,245.82,270.7,258.12,239.37,228.32,200.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.99,182.99,207.21,NaN,15.923,97.396,77.039,36.097,83.141,74.742,67.909,80.022,62.468,57.695,321.69,NaN,NaN,NaN,NaN,NaN,NaN,66.314,66.314,61.399,64.197,234.95,242.82,246.9,NaN,81.483,NaN,NaN,254.94,239.98,245.08,244.92,290.8,64.641,75.868,83.482,75.466,82.897,274.36,NaN,90.939,NaN,96.126,NaN,92.017,100.31,93.186,NaN,NaN,NaN,44.82,NaN,100.44,104.7,131.98,121.82,98.846,106.1,98.091,84.953,88.376,102.39,89.067,105.87,82.405,86.576,79.526,75.158,78.032,99.521,253.15,270.1,269.91,168.82,58.408,80.836,78.407,255.07,253.09,NaN,319.08,308.51,98.353,106.03,85.38,64.002,93.403,NaN,89.607,NaN,90.211,88.979,NaN,NaN,272.93,NaN,NaN,79.34,253.15,245.73,262.62,65.33,87.123,73.984,NaN,176.19,266.82,NaN,80.041,80.651,74.781,NaN,93.432,71.622,73.747,68.489,NaN,NaN,69.611,68.48,71.843,246.45,233.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.104,NaN,NaN,76.158,NaN,NaN,52.234,58.316,61.552,55.127,246.72,236.83,58.507,235.37,NaN,52.943,62.17,62.863,NaN,NaN,NaN,86.113,53.85,NaN,29.635,NaN,NaN,238.47,NaN,NaN,235.97,238.25,237.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241.13,NaN,63.249,57.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.933,83.933,287.09,NaN,NaN,155.77,NaN,NaN,NaN,NaN,284.99,105.01,104.47,277.21,106.79,294.45,281.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.22,NaN,NaN,113.66,106.88,110.31,118.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,305.67,305.67,307.93,NaN,127.81,314.57,NaN,316.01,NaN,120.23,NaN,120.71,120.71,121.17,12.553,NaN,153.95,162.24,133.74,NaN,126.57,141.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.793,NaN,NaN,NaN,NaN,25.793,181.33,351.84,287.44,NaN,269.91,NaN,NaN,NaN,NaN,NaN,253.7,253.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250.89,65.633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,212.16,212.16,NaN,NaN,68.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229.24,NaN,NaN,NaN,NaN,48.322,NaN,NaN,231.03,NaN,NaN,NaN,NaN,NaN,NaN,231.03,NaN,NaN,NaN,295.34,77.88,NaN,NaN,NaN,69.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4891,2.4891,359.26,0.48862,6.6427,358.65,171.86,189.22,358.62,NaN,NaN,7.7178,NaN,NaN,20.082,294.36,NaN,NaN,356.66,347.58,NaN,353.81,NaN,11.117,358.67,15.933,350.34,NaN,312.32,326.1,15.378,13.312,NaN,357.53,5.8977,19.49,357.6,NaN,NaN,330.98,357.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2841,3.2841,NaN,330.62,4.8741,2.5217,357.8,2.7635,8.5585,3.4271,358.28,1.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,332.94,332.94,NaN,167.38,NaN,NaN,185,NaN,12.601,33.909,37.143,41.483,25.561,27.161,33.622,23.415,29.036,15.189,28.619,16.67,33.439,NaN,22.746,15.35,18.468,175.3,177.05,184.21,NaN,NaN,NaN,NaN,178.75,174.25,350.24,1.4627,357.44,6.7974,4.4426,NaN,350.85,52.305,197.49,17.756,NaN,190.63,182.41,178.56,12.716,353.48,357.76,348.45,345,343.84,338.61,331.56,335.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,233.15,233.15,NaN,256.49,242.79,243.83,82.38,251.22,244.3,174.49,71.487,62.797,85.656,85.943,99.24,96.921,332.22,111.65,NaN,99.703,282.32,277.97,251.47,252.95,81.454,65.87,62.203,236.09,244.99,263.65,261.24,294.15,84.792,66.493,62.496,49.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179.5,179.5,208.42,236.52,245.34,NaN,189.5,212.69,231.4,NaN,103.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.85,172.85,181.49,167.57,185.53,188.59,186.65,173.05,181.33,191.76,179.98,185.05,179.22,183.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.07,NaN,187.07,NaN,196.24,184.83,5.1454,176.78,174.04,172.43,NaN,181.78,NaN,173.5,167,293.27,NaN,185.6,174.07,13.239,NaN,NaN,336.83,354.98,NaN,39.966,NaN,155.19,181.36,176.66,25.561,NaN,NaN,33.337,19.235,12.348,101.12,131.94,129.24,155.95,140.27,157.79,158.32,3.7658,356.18,341.8,318.08,313.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,326.36,326.36,173.56,16.931,345.46,178.34,171.95,NaN,343.86,336.22,338.12,149.51,152.92,175.9,177.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.106,28.106,36.304,32.989,25.137,36.042,34.756,43.725,34.749,31.296,27.75,16.422,202.31,25.777,28.445,23.219,33.204,26.406,29.952,33.357,40.791,34.099,55.459,51.884,52.518,50.465,50.141,40.588,24.764,28.033,19.898,13.638,4.8479,8.3376,NaN,NaN,10.649,3.2573,357.62,0.59828,357.22,355.37,355.45,356.64,356.29,358.09,0.54357,1.2299,1.766,0.21609,7.7972,9.9179,2.0827,354.98,354.74,353.74,350.87,341.81,341.75,332.4,338.59,340.39,164.63,329.46,153.21,159.23,161.66,172.31,171.8,205.93,354.48,355.7,358.23,1.2809,5.6598,7.9215,37.134,35.755,30.495,27.859,31.03,34.3,40.95,225.26,69.235,30.195,34.02,31.817,NaN,41.261,54.051,57.177,59.973,66.839,63.7,65.977,61.856,63.55,59.899,55.674,57.661,60.073,56.612,53.492,58.934,60.776,61.316,61.436,56.32,249.66,220.65,233.4,NaN,231.4,240.66,233.31,236.97,234.48,243.48,257.16,257.27,258.37,306.53,278.19,280.12,247,105.73,109.53,119.13,126.57,123.52,132.98,144.11,147.78,319.35,300.21,299.86,282.56,275.18,269.31,265.02,260.24,266.48,266.04,284.6,279.46,276.86,261.22,352.73,136.95,124.86,NaN,291.13,246.79,233.87,78.593,77.09,74.849,87.191,356.26,82.051,128,102.32,103.95,92.815,102.59,104.81,114.02,120.02,122.42,128,119.34,124.66,127.52,122.54,115.42,112.03,116.14,122.61,296.36,294.58,312.14,113.37,118.12,115.67,114.89,118.45,119.94,278.98,125.95,118.58,123.99,126.11,121.91,114.23,115.79,120.3,122.94,124.69,125.47,123.64,113.99,112.45,119.74,122.3,122.91,125.17,123.59,114.61,111.68,115.48,302.9,294.49,293.66,296.74,295.33,303,303.96,322.38,102.78,335.71,342.07,285.17,273.38,205.12,135.45,348.69,NaN,144.05,341.12,170.18,166.27,147.2,149.65,146.9,144.96,140.62,150.36,153.34,136.99,149.51,144.39,321.79,327.93,324.2,322.83,322.97,340.83,325.95,321.01,131.95,140.33,134.78,130.1,107.68,92.103,102.84,87.669,79.509,72.423,75.754,70.533,72.926,65.947,64.828,68.881,65.632,65.529,61.603,69.565,NaN,NaN,240.2,242.15,249.32,238.48,231.45,242.95,165.41,74.32,247.6,254.59,260.2,76.225,67.811,57.778,70.173,103.81,18.774,NaN,280.63,346.8,1.6983,50.072,NaN,NaN,61.954,31.891,NaN,NaN,NaN,353.21,281.09,226.24,281.25,279.93,271.68,340.04,259.18,76.056,110.93,234.05,239.59,249.68,246.15,234.95,231.27,206.71,198.17,201.69,186.49,168.95,169.34,180.64,166.11,169.13,174.22,172.91,175.65,177.78,164.09,353.16,351.7,357.87,7.6345,26.409,41.868,36.009,23.621,31.456,32.689,189.66,216.28,NaN,223.06,NaN,31.546,23.73,23.151,11.328,25.23,30.028,47.347,35.371,16.68,35.461,46.6,25.272,19.004,26.072,24.103,35.294,44.449,26.3,24.289,5.9141,NaN,22.389,30.983,27.723,45.722,40.557,12.964,24.661,23.618,33.109,12.875,25.627,70.46,94.282,105.2,97.75,103.29,331.03,277.35,269.15,308.3,NaN,NaN,17.284,35.364,40.094,29.315,26.897,31.262,35.612,35.258,27.384,23.996,163.4,180.4,6.9309,15.174,35.452,29.809,27.522,31.775,36.724,38.31,42.673,24.649,33.126,198.37,31.327,29.097,212.81,219.25,214.79,202.77,207.21,14.875,219.15,202.6,194.75,208.67,194.46,203.37,235.52,221.37,207.6,208.71,243.46,67.324,54.23,NaN,NaN,75.765,150.45,165.94,332.77,332.63,318.02,324.38,317.48,309.67,328.66,317.99,357.85,338.6,328.49,348.5,184.97,346.32,299.17,282.67,127.33,271.3,99.434,167.39,144.8,337.81,325.61,295.6,270.82,115.83,110.4,111.21,109.64,96.648,70.883,85.568,79.36,NaN,258.9,269.11,275.14,273.51,270.91,348.36,120.99,239.22,86.065,NaN,NaN,84.695,NaN,138.55,139.97,151.48,150.15,164.41,355.86,356.73,353.69,12.581,18.823,27.184,47.522,38.612,24.137,42.459,237.51,58.15,225.73,38.281,350.42,5.7307,353.34,338.83,325.37,131.29,136.23,141.09,142.24,151.16,323.71,132.59,141.68,146.85,140.76,121.77,94.873,129.99,312.27,123.15,120.52,122.8,286.45,107.22,101.5,129.44,100.21,96.934,92.82,79.455,259.04,269.54,274.65,273.43,268.13,266.33,266.27,256.34,260.22,288.87,279.22,279.05,272.97,307.02,114.65,NaN,87.816,NaN,45.241,156.34,170.47,158.9,NaN,359.32,352.89,349.52,189.39,177.62,176.58,140.99,171.55,165.59,167.63,169.16,123.27,111.26,150.41,296.38,32.006,110.22,304.66,319.85,347.91,335.3,325.77,324.23,154.11,346.43,330.67,146.86,156.89,151.17,164.8,136.02,148.36,148.24,158.27,319.32,332.81,349.68,351.27,356.48,3.3663,13.078,162.53,196.59,200.65,12.758,358.52,189.37,206.34,11.153,9.9304,14.435,353.93,343.12,182.31,145.62,119.85,162.58,158.15,155.65,161.29,151.34,125.31,155.93,NaN,NaN,157.49,103.85,0.37548,10.711,353.79,336.39,329.1,318.33,315.02,310.5,307.05,306.77,304.53,290.57,292.94,290.55,296.37,284.37,287.34,292.65,285.54,272.45,263.14,261.15,258,250.49,244.75,233.87,230,220.59,238.05,246.16,257.55,268.56,271.61,282.15,92.001,NaN,274.21,275.64,282.13,282.05,298.2,300.15,305.35,313.1,324.67,325.2,326.18,327.45,333.21,340.92,335.05,355.79,2.5074,5.4357,2.7455,0.63134,5.2207,352.7,351.11,352.85,359.15,2.1862,7.489,8.3867,0.05412,354.81,351.13,357.38,0.59766,11.496,26.468,19.854,26.708,27.815,35.599,41.179,44.533,50.874,NaN,53.276,242.42,201.82,56.127,61.509,64.175,62.019,NaN,NaN,244.7,57.701,83.243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205.87,205.87,202.65,210.24,NaN,212.2,227.38,235.44,246.03,327.07,NaN,NaN,NaN,NaN,NaN,NaN,209.72,209.72,NaN,35.802,201.3,192.2,196.6,205.39,187.7,181.93,172.29,171.93,171.39,178.37,177.7,179.67,188.32,183.3,176.62,NaN,5.8727,NaN,NaN,210.75,NaN,355.75,7.6086,193.01,NaN,357.14,167.58,171.12,165.3,171.27,169.35,166.17,167.05,160.91,156.66,151.03,149.65,140.6,132.38,127.91,133.51,128.45,123.16,114.32,116.84,117.67,126.95,131.69,135.99,132.67,121.66,126.22,296.01,311.34,309.99,133.81,NaN,NaN,130.25,NaN,NaN,NaN,NaN,133.25,117.68,124.98,123.19,131.41,128.43,130.69,131.53,133.41,132.2,121.07,136.25,127.35,128.94,131.45,130.22,135.03,143.75,142.26,NaN,NaN,84.367,133.14,132.62,128.82,133.11,130.88,137.24,137.26,302.32,313.52,111.5,128.72,288.14,309.76,NaN,NaN,324.42,NaN,119.24,129.67,134.3,132.3,130.59,NaN,NaN,131.8,134.04,128.98,132.57,137.7,109.73,144.4
