animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00787361044566854,423.276,0.25,232.458,-0.00756982450868765,nls,-0.011060668892016078,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01901734159646059,427.865,0.5,231.875,-0.008751981954102928,nls,0.017012440595528328,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.02843853361122038,428.385,0.75,230.583,-0.009929411294466395,nls,0.027611061950651588,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.016084917591866352,427.301,1,231.875,-0.011102131440099638,nls,0.0164301660769308,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01238819158607489,425.923,1.25,231.208,-0.0122701612256913,nls,0.013901469856731002,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01360483558798102,425.949,1.5,231,-0.01343351941059956,nls,0.01628147204354539,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00114047376845321,424.571,1.75,232.458,-0.014592224679153498,nls,0.0026948679556650992,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.00258744823738711,424.788,2,231.958,-0.015746295640953367,nls,0.007576860923305288,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01125473691763254,425.872,2.25,231.375,-0.01689575083116901,nls,0.01739360479376636,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.01006252978243129,422.647,2.5,232.25,-0.018040608710837958,nls,-0.0027788040266285216,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00232592177031061,423.385,2.75,231.5,-0.019180887667161806,nls,0.006098082941816008,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.03238482761740298,430.603,3,232.042,-0.020316606013801475,nls,0.04194455067616927,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.02841773627785436,431.09,3.25,233.292,-0.021447781991171255,nls,0.039108635313990434,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.02296883493598455,428.75,3.5,232,-0.022574433766732127,nls,0.03478638574768149,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,0.01207103225224464,426.654,3.75,232,-0.023696579435283083,nls,0.02501072873249253,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
20200828_ASH_kyIs602_HEX_IAA_10K__1/20200828_ASH_kyIs602_HEX_IAA_10K__1_ImageJ_data.csv,1,-0.00466042244063472,423.186,4,231.75,-0.024814237019252006,nls,0.009396931623582096,HEX - IAA,HEX - IAA,OP50,AWC,0.010756882955035189
