userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,56.0869565217391,1200,1920,3,20200623_N2_sbasal_new.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\buffer control\20200623_N2_sbasal\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\buffer control\20200623_N2_sbasal\20200623_N2_buffer_control,20200623_N2_buffer_control,20200623_N2_buffer_control,3.945363,,
