userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,52.8705831828918,1200,1920,3,20210730_ASHablated_R_N2_L_HEX_IAA_10000.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX-IAA\ASH_ablated\HEX_IAA_10000\20210730_ASHablated_R_N2_L_HEX_IAA_10000\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\HEX-IAA\ASH_ablated\HEX_IAA_10000\20210730_ASHablated_R_N2_L_HEX_IAA_10000\20210730_ASHablated_R_HEX_IAA_10000,20210730_ASHablated_R_HEX_IAA_10000,20210730_ASHablated_R_HEX_IAA_10000,3.102816,,
