buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
10110,20388,30498,9.108447488584467,5.881278538812782,14.989726027397248,16637.97593683419,51963.281832298126,0.5149367088041764
