buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
14785,23554,38339,9.034931506849308,6.101826484018261,15.136757990867569,24770.189649508506,58430.24193669086,0.404565837525843
