buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
10780,31884,42664,8.094112079510705,7.094561009174313,15.188673088685018,20228.765587580343,68260.12943343405,0.542795385053087
