buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
30693,1437,32130,9.085476041666677,5.96895520833334,15.054431250000018,50857.6167321539,3624.288833001728,-0.866954402735881
