buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
9192,45239,54431,8.600917431192661,6.517545871559635,15.118463302752296,16157.452480000002,104938.91026340329,0.7331471876783486
