buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
3680,33016,36696,9.184800788091078,5.743860624635148,14.928661412726225,5981.346276999703,85810.69726667981,0.8696761495640206
