buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
25031,3040,28071,9.27698412698412,5.823015873015871,15.09999999999999,40742.561895799474,7883.2002180727795,-0.6757603428564541
