buffer,dye,n_tracks,length_buffer,length_dye,length_total,norm_tot_buf,norm_tot_dye,index
8770,34578,43348,8.8080459770115,6.328965517241385,15.137011494252885,15071.62782200183,82700.337365152,0.6916983760497825
