animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.06244277315277758,508.346,0.25,226.151,0,raw,-0.49408092904411016,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.03646856137729958,500.748,0.5,225.452,0,raw,-0.5200551408195881,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.02936414948857267,499.245,0.75,225.836,0,raw,-0.527159552708315,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.00835210775514128,492.17,1,224.342,0,raw,-0.5481715944417465,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.01150334927653225,494.528,1.25,225.863,0,raw,-0.5450203529203554,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.0102232750623471,493.969,1.5,225.644,0,raw,-0.5463004271345406,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.00480931412117634,492.572,1.75,225.685,0,raw,-0.5517143880757114,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,0.00252024023228074,491.868,2,225.589,0,raw,-0.554003461964607,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,7.431960290592509e-4,491.396,2.25,225.589,0,raw,-0.5557805061678285,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.01458757514788617,487.447,2.5,225.712,0,raw,-0.571111277344774,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02272734118043934,485.176,2.75,225.603,0,raw,-0.579251043377327,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02459474356348566,485.83,3,226.753,0,raw,-0.5811184457603734,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02514818741491269,483.642,3.25,224.712,0,raw,-0.5816718896118004,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.02988069708323795,483.289,3.5,225.616,0,raw,-0.5864043992801257,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.00467829476043027,489.956,3.75,225.589,0,raw,-0.561201996957318,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
20210616_ASH_unc13_HEX_10K__1/20210616_ASH_unc13_HEX_10K__1_ImageJ_data.csv,1,-0.00258499692782188,490.252,4,225.329,0,raw,-0.5591086991247096,ash_hex_unc13,HEX,OP50,AWC,0.5565237021968877
