animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00850876952845085,454.83,0.25,239.333,0,raw,0.03431294384952064,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-3.742873988911535e-4,457.321,0.5,240.056,0,raw,0.04244742597908034,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.03641353995592755,448.376,0.75,238.944,0,raw,0.006408173422043945,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.01183525741288041,454.885,1,240.111,0,raw,0.03098645596509108,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.04009890205195533,448.909,1.25,240.278,0,raw,0.002722811326016164,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.0400528925376479,448.697,1.5,240.056,0,raw,0.0027688208403235937,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02669633053419125,449.933,1.75,238.389,0,raw,0.01612538284378024,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02960873278985374,450.133,2,239.222,0,raw,0.013212980588117752,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.01339958089933419,454.267,2.25,239.833,0,raw,0.0294221324786373,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02422699990130956,461.279,2.5,238.667,0,raw,0.06704871327928105,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00248290343960238,456.497,2.75,238.611,0,raw,0.04530461681757387,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00478659982097706,454.806,3,238.5,0,raw,0.03803511355699443,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,4.768886157968035e-4,456.061,3.25,238.611,0,raw,0.043298601993768296,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01358499924199327,458.521,3.5,238.222,0,raw,0.05640671261996476,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02720841642843332,462.982,3.75,239.722,0,raw,0.07003012980640481,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01959384181054795,461.327,4,239.722,0,raw,0.06241555518851944,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00350431465722785,457.83,4.25,239.722,0,raw,0.04632602803519934,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.03555914327523783,463.964,4.5,238.889,0,raw,0.07838085665320932,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02882335038062515,461,4.75,237.389,0,raw,0.07164506375859664,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.05631403517933466,467.03,5,237.444,0,raw,0.09913574855730614,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01356199448483956,458.461,5.25,238.167,0,raw,0.05638370786281105,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01056217415199273,458.364,5.5,238.722,0,raw,0.05338388752996422,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02993678062686586,462.964,5.75,239.111,0,raw,0.07275849400483736,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00920489347992287,457.958,6,238.611,0,raw,0.05202660685789436,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00422068279499517,454.485,6.25,238.056,0,raw,0.03860103058297632,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01053916939483928,459.915,6.5,240.278,0,raw,0.05336088277281077,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.01779486980112629,459.158,6.75,237.944,0,raw,0.06061658317909778,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02984016064682012,460.721,7,236.889,0,raw,0.07266187402479161,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.01153159461845113,452.673,7.25,237.833,0,raw,0.03129011875952036,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00177435691926732,455.788,7.5,238.056,0,raw,0.04459607029723881,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00110261801037828,454.03,7.75,236.444,0,raw,0.04392433138834977,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.00714366723894821,457.121,8,238.222,0,raw,0.0499653806169197,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00716989266210368,455.121,8.25,239.333,0,raw,0.03565182071586781,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02007096047391636,450.206,8.5,237.222,0,raw,0.022750752904055132,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.04193468167282313,446.176,8.75,237.944,0,raw,8.870317051483598e-4,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,0.02006773980791486,459.152,9,237.444,0,raw,0.06288945318588635,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.03004122222434387,450.873,9.25,240.056,0,raw,0.012780491153627623,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.01823057990161779,451.273,9.5,237.889,0,raw,0.0245911334763537,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.01591170038052166,451.055,9.75,237.167,0,raw,0.02691001299744983,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02212298481202936,451.594,10,239.056,0,raw,0.020698728565942133,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02138223163167906,450.588,10.25,237.889,0,raw,0.02143948174629243,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00522369020689796,452.933,10.5,236.722,0,raw,0.03759802317107353,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.00454735034657815,454.358,10.75,238,0,raw,0.03827436303139334,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.02007096047391649,451.873,11,238.889,0,raw,0.022750752904055,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.0319828237281187,448.673,11.25,238.278,0,raw,0.010838889649852794,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
20210616_ASH_kyIs602_HEX_10K__1/20210616_ASH_kyIs602_HEX_10K__1_ImageJ_data.csv,1,-0.021400635437402,451.473,11.5,238.778,0,raw,0.02142107794056949,ASH_WT,HEX,OP50,AWC,-0.04282171337797149
