ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00236,0.34]",1,buffer,0,0,0
"(0.34,0.662]",2,buffer,0,0.3176470588235294,0
"(0.662,0.984]",3,buffer,0,0.6352941176470588,0
"(0.984,1.31]",4,buffer,86,0.9529411764705882,0.08215906376880822
"(1.31,1.63]",5,buffer,216,1.2705882352941176,0.20635299737282065
"(1.63,1.95]",6,buffer,157,1.588235294117647,0.149988058275615
"(1.95,2.27]",7,buffer,63,1.9058823529411764,0.06018629090040602
"(2.27,2.59]",8,buffer,53,2.223529411764706,0.05063291139240506
"(2.59,2.92]",9,buffer,123,2.541176470588235,0.11750656794841174
"(2.92,3.24]",10,buffer,175,2.8588235294117643,0.16718414139001672
"(3.24,3.56]",11,buffer,673,3.176470588235294,0.6429424408884643
"(3.56,3.88]",12,buffer,445,3.4941176470588236,0.4251253881060425
"(3.88,4.2]",13,buffer,532,3.8117647058823527,0.5082397898256509
"(4.2,4.53]",14,buffer,1024,4.129411764705882,0.9782660616192979
"(4.53,4.85]",15,buffer,333,4.447058823529412,0.3181275376164318
"(4.53,4.85]",15,dye,1828,4.764705882352941,1.7463577740625746
"(4.85,5.17]",16,dye,2293,5.08235294117647,2.190589921184619
"(5.17,5.49]",17,dye,2387,5.3999999999999995,2.280391688559828
"(5.49,5.81]",18,dye,1612,5.717647058823529,1.540004776689754
"(5.81,6.14]",19,dye,1733,6.035294117647059,1.6556006687365656
"(6.14,6.46]",20,dye,1795,6.352941176470588,1.7148316216861714
"(6.46,6.78]",21,dye,1659,6.670588235294117,1.5849056603773586
"(6.78,7.1]",22,dye,1861,6.988235294117647,1.7778839264389779
"(7.1,7.42]",23,dye,2506,7.305882352941176,2.3940769047050394
"(7.42,7.75]",24,dye,2084,7.6235294117647054,1.990924289467399
"(7.75,8.07]",25,dye,2285,7.941176470588235,2.182947217578218
"(8.07,8.39]",26,dye,2111,8.258823529411764,2.0167184141390018
"(8.39,8.71]",27,dye,2111,8.576470588235294,2.0167184141390018
"(8.71,9.03]",28,dye,2080,8.894117647058824,1.9871029376641987
"(9.03,9.36]",29,dye,2201,9.211764705882352,2.1026988297110103
"(9.36,9.68]",30,dye,2422,9.529411764705882,2.313828516837831
"(9.68,10]",31,dye,1959,9.84705882352941,1.8715070456173872
"(10,10.3]",32,dye,2446,10.16470588235294,2.3367566276570337
"(10.3,10.6]",33,dye,2858,10.48235294117647,2.730355863386673
"(10.6,11]",34,dye,3568,10.799999999999999,3.408645808454741
"(11,11.3]",35,buffer,1383,11.117647058823529,1.321232385956532
"(11,11.3]",35,dye,1440,11.435294117647057,1.3756866491521376
"(11.3,11.6]",36,buffer,1734,11.752941176470587,1.6565560066873657
"(11.6,11.9]",37,buffer,973,12.070588235294117,0.929543826128493
"(11.9,12.3]",38,buffer,375,12.388235294117646,0.3582517315500358
"(12.3,12.6]",39,buffer,119,12.705882352941176,0.11368521614521136
"(12.6,12.9]",40,buffer,171,13.023529411764706,0.16336278958681633
"(12.9,13.2]",41,buffer,463,13.341176470588234,0.44232147122044424
"(13.2,13.5]",42,buffer,85,13.658823529411764,0.08120372581800812
"(13.5,13.9]",43,buffer,9,13.976470588235294,0.008598041557200859
"(13.9,14.2]",44,buffer,0,14.294117647058822,0
"(14.2,14.5]",45,buffer,0,14.611764705882353,0
"(14.5,14.8]",46,buffer,0,14.92941176470588,0
"(14.8,15.2]",47,buffer,0,15.247058823529411,0
"(15.2,15.5]",48,buffer,0,15.564705882352941,0
"(15.5,15.8]",49,buffer,0,15.88235294117647,0
"(15.8,16.1]",50,buffer,0,16.2,0
