ybin,ybin_numeric,lum_bin,count,y_mm,relres
"(0.00333,0.34]",1,buffer,0,0,0
"(0.34,0.66]",2,buffer,0,0.3176470588235294,0
"(0.66,0.981]",3,buffer,0,0.6352941176470588,0
"(0.981,1.3]",4,buffer,22,0.9529411764705882,0.03564529195488253
"(1.3,1.62]",5,buffer,66,1.2705882352941176,0.10693587586464759
"(1.62,1.94]",6,buffer,43,1.588235294117647,0.06967034336636131
"(1.94,2.26]",7,buffer,14,1.9058823529411764,0.022683367607652518
"(2.26,2.58]",8,buffer,1,2.223529411764706,0.0016202405434037515
"(2.58,2.9]",9,buffer,11,2.541176470588235,0.017822645977441265
"(2.9,3.22]",10,buffer,33,2.8588235294117643,0.053467937932323795
"(3.22,3.54]",11,buffer,85,3.176470588235294,0.13772044618931886
"(3.54,3.86]",12,buffer,114,3.4941176470588236,0.18470742194802767
"(3.86,4.19]",13,buffer,356,3.8117647058823527,0.5768056334517355
"(4.19,4.51]",14,buffer,218,4.129411764705882,0.3532124384620178
"(4.19,4.51]",14,dye,982,4.447058823529412,1.5910762136224839
"(4.51,4.83]",15,dye,2174,4.764705882352941,3.5224029413597555
"(4.83,5.15]",16,dye,1728,5.08235294117647,2.7997756590016825
"(5.15,5.47]",17,dye,1763,5.3999999999999995,2.856484078020814
"(5.47,5.79]",18,dye,1548,5.717647058823529,2.508132361189007
"(5.79,6.11]",19,dye,1249,6.035294117647059,2.0236804387112857
"(6.11,6.43]",20,dye,1552,6.352941176470588,2.5146133233626222
"(6.43,6.75]",21,dye,1769,6.670588235294117,2.8662055212812363
"(6.75,7.07]",22,dye,1969,6.988235294117647,3.1902536299619864
"(7.07,7.39]",23,dye,1297,7.305882352941176,2.1014519847946653
"(7.39,7.71]",24,dye,1438,7.6235294117647054,2.3299059014145946
"(7.71,8.03]",25,dye,1082,7.941176470588235,1.753100267962859
"(8.03,8.35]",26,dye,1194,8.258823529411764,1.934567208824079
"(8.35,8.67]",27,dye,1295,8.576470588235294,2.098211503707858
"(8.67,8.99]",28,dye,1168,8.894117647058824,1.8924409546955816
"(8.99,9.31]",29,dye,1598,9.211764705882352,2.5891443883591947
"(9.31,9.63]",30,dye,1589,9.529411764705882,2.574562223468561
"(9.63,9.95]",31,dye,1569,9.84705882352941,2.5421574126004858
"(9.95,10.3]",32,dye,1590,10.16470588235294,2.5761824640119646
"(10.3,10.6]",33,dye,1733,10.48235294117647,2.807876861718701
"(10.6,10.9]",34,dye,844,10.799999999999999,1.3674830186327662
"(10.9,11.2]",35,dye,0,11.117647058823529,0
"(11.2,11.6]",36,buffer,0,11.435294117647057,0
"(11.2,11.6]",36,dye,0,11.752941176470587,0
"(11.6,11.9]",37,buffer,0,12.070588235294117,0
"(11.9,12.2]",38,buffer,0,12.388235294117646,0
"(12.2,12.5]",39,buffer,0,12.705882352941176,0
"(12.5,12.8]",40,buffer,0,13.023529411764706,0
"(12.8,13.2]",41,buffer,0,13.341176470588234,0
"(13.2,13.5]",42,buffer,0,13.658823529411764,0
"(13.5,13.8]",43,buffer,0,13.976470588235294,0
"(13.8,14.1]",44,buffer,0,14.294117647058822,0
"(14.1,14.4]",45,buffer,0,14.611764705882353,0
"(14.4,14.8]",46,buffer,0,14.92941176470588,0
"(14.8,15.1]",47,buffer,0,15.247058823529411,0
"(15.1,15.4]",48,buffer,0,15.564705882352941,0
"(15.4,15.7]",49,buffer,0,15.88235294117647,0
"(15.7,16.1]",50,buffer,0,16.2,0
