userInput,arena,background,NumArenas,pixelSize,movSize_1,movSize_2,movSize_3,originalFilename,originalPath,outputPaths,wormMovieName,bgMovieName,scalingFactor,wormLuminaceDistribution,bgLuminaceDistribution
,,,1,51.6770186335404,1200,1920,3,20210705_N2_R_IAA.avi,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\IAA\20210705_N2_R_IAA\,Y:\sengupta-lab\Munzareen_Khan\Microfluidics\Hex_project\stripe_assay\IAA\20210705_N2_R_IAA\20210705_N2_R_IAA,20210705_N2_R_IAA,20210705_N2_R_IAA,2.186734,,
